,TRADE_DAYS,S_INFO_EXCHMARKET
12715,19970515,SHFE
12716,20110228,SHFE
12717,19920505,CZCE
12718,20130117,SGE
12719,19940413,SHFE
12720,20161201,SHFE
12721,20150114,CFFEX
12722,19990524,DCE
12723,19960305,CZCE
12724,19920319,SHFE
12725,19920113,SHFE
12726,20030425,SHFE
12727,20170821,CZCE
12728,20131008,CZCE
12729,20160524,DCE
12730,19980224,SHFE
12731,19911023,SHFE
12732,20120713,CFFEX
12733,20150507,CFFEX
12734,19991203,DCE
12735,20010830,DCE
12736,20120704,CZCE
12737,19910618,SHFE
12738,20010509,CZCE
12739,20020715,CZCE
12740,19940812,DCE
12741,20170324,DCE
12742,20121122,SGE
12743,20131101,CFFEX
12744,20120809,CZCE
12745,19950929,CZCE
12746,20020204,CZCE
12747,20021107,CZCE
12748,20171124,CZCE
12749,20010615,CZCE
12750,19970812,SHFE
12751,19931210,CZCE
12752,19961216,DCE
12753,19980430,SHFE
12754,20020521,SHFE
12755,20170109,CZCE
12756,19950510,SHFE
12757,20110905,DCE
12758,20010824,DCE
12759,19991228,CZCE
12760,19910925,CZCE
12761,19940330,DCE
12762,20171107,SHFE
12763,20131216,CFFEX
12764,19950830,CZCE
12765,19990105,SHFE
12766,19940113,SHFE
12767,20121019,CZCE
12768,20000111,SHFE
12769,20031124,CZCE
12770,20170118,CFFEX
12771,20131219,DCE
12772,20160104,CFFEX
12773,20130723,DCE
12774,20030404,CZCE
12775,19941005,CZCE
12776,19981204,DCE
12777,20150401,SGE
12778,19940526,SHFE
12779,20170331,CFFEX
12780,20111010,SHFE
12781,19991028,CZCE
12782,20130806,DCE
12783,20120308,SGE
12784,20110216,CZCE
12785,20150623,SHFE
12786,19950726,SHFE
12787,20171023,CZCE
12788,19921123,CZCE
12789,19990628,DCE
12790,19961129,DCE
12791,19970903,SHFE
12792,20150331,SGE
12793,20030530,SHFE
12794,20151224,CFFEX
12795,20150204,CFFEX
12796,20011206,SHFE
12797,20171127,DCE
12798,19930528,CZCE
12799,20150206,CZCE
12800,19990819,DCE
12801,20120830,SGE
12802,20121015,DCE
12803,20011012,SHFE
12804,20031114,CZCE
12805,19940727,SHFE
12806,19910603,SHFE
12807,19991117,DCE
12808,20070206,CFFEX
12809,20030403,CZCE
12810,20160616,CFFEX
12811,20110121,SGE
12812,20090911,CFFEX
12813,19990923,DCE
12814,20030711,CZCE
12815,20130423,CZCE
12816,19960415,SHFE
12817,20000616,DCE
12818,20120223,DCE
12819,19990312,SHFE
12820,20131203,DCE
12821,19980227,SHFE
12822,20171103,CZCE
12823,20071113,CFFEX
12824,20020416,SHFE
12825,19980108,CZCE
12826,20170331,DCE
12827,20011010,SHFE
12828,20121016,SGE
12829,20130711,SGE
12830,20080423,CFFEX
12831,20171011,CZCE
12832,20010817,DCE
12833,19960917,CZCE
12834,20110330,CZCE
12835,19970604,CZCE
12836,19940223,SHFE
12837,20160622,SHFE
12838,19921020,CZCE
12839,20121008,SHFE
12840,20160303,CZCE
12841,20020904,DCE
12842,20080806,CFFEX
12843,19970421,CZCE
12844,20151225,CFFEX
12845,20110927,SHFE
12846,19960401,SHFE
12847,19990528,DCE
12848,19950703,CZCE
12849,20110422,DCE
12850,19970617,SHFE
12851,20111111,SGE
12852,20110421,DCE
12853,20031107,SHFE
12854,19930830,DCE
12855,19991130,SHFE
12856,20150630,CFFEX
12857,20081015,CFFEX
12858,20071010,CFFEX
12859,20110429,SGE
12860,20161013,DCE
12861,20020528,DCE
12862,20160229,SHFE
12863,19910213,CZCE
12864,20081218,CFFEX
12865,20160608,CFFEX
12866,20131112,SGE
12867,20160805,SGE
12868,20080321,CFFEX
12869,19940418,SHFE
12870,20080604,CFFEX
12871,20071112,CFFEX
12872,20160607,DCE
12873,20081229,CFFEX
12874,19981006,DCE
12875,20100112,CFFEX
12876,20020122,DCE
12877,20080115,CFFEX
12878,20131210,CFFEX
12879,20170503,CZCE
12880,19940623,CZCE
12881,19940810,DCE
12882,19941012,CZCE
12883,20001023,CZCE
12884,20150331,SHFE
12885,19981228,CZCE
12886,20130220,SGE
12887,20110117,SHFE
12888,20120313,DCE
12889,19930216,SHFE
12890,19970613,SHFE
12891,19960515,DCE
12892,19991110,DCE
12893,20170222,DCE
12894,20151016,SHFE
12895,20110621,DCE
12896,20061221,CFFEX
12897,20090519,CFFEX
12898,19991012,SHFE
12899,19980220,CZCE
12900,20001211,CZCE
12901,19980521,CZCE
12902,20150630,SHFE
12903,19920907,SHFE
12904,20160628,DCE
12905,19960617,SHFE
12906,19921026,CZCE
12907,19930503,SHFE
12908,19930527,DCE
12909,19970128,CZCE
12910,19920603,CZCE
12911,20010518,SHFE
12912,20010226,SHFE
12913,19930722,DCE
12914,20120810,SGE
12915,20001215,CZCE
12916,20170928,CFFEX
12917,20160712,CZCE
12918,20000915,DCE
12919,20010306,CZCE
12920,20131118,CFFEX
12921,20010517,CZCE
12922,20031128,SHFE
12923,19991229,CZCE
12924,20120110,CFFEX
12925,20010119,SHFE
12926,19941213,DCE
12927,20130219,CFFEX
12928,20150119,CFFEX
12929,19950807,DCE
12930,19941226,SHFE
12931,20131010,CFFEX
12932,19960419,SHFE
12933,19961008,DCE
12934,19930521,CZCE
12935,20110719,SGE
12936,19920803,SHFE
12937,19930215,CZCE
12938,20151130,DCE
12939,20030904,DCE
12940,19990809,CZCE
12941,20081017,CFFEX
12942,19960709,DCE
12943,20021119,DCE
12944,19931117,SHFE
12945,19910912,CZCE
12946,20110510,CFFEX
12947,19980930,DCE
12948,19940623,SHFE
12949,19950411,SHFE
12950,20150520,SHFE
12951,20130910,CFFEX
12952,20150611,SGE
12953,19940512,DCE
12954,20120528,SGE
12955,20110704,DCE
12956,20160628,CZCE
12957,20060925,CFFEX
12958,19981023,SHFE
12959,19990628,SHFE
12960,20090929,CFFEX
12961,19920424,CZCE
12962,19920207,SHFE
12963,20130425,CFFEX
12964,20110725,CZCE
12965,20170717,DCE
12966,20121129,CFFEX
12967,19980408,DCE
12968,20151209,SHFE
12969,20020729,SHFE
12970,19941117,CZCE
12971,20081210,CFFEX
12972,19991110,CZCE
12973,19930816,SHFE
12974,19931228,DCE
12975,20010928,CZCE
12976,19951215,SHFE
12977,20161011,SHFE
12978,19980616,DCE
12979,19930114,SHFE
12980,20121213,DCE
12981,20020521,CZCE
12982,20170818,CFFEX
12983,20011230,DCE
12984,19930408,CZCE
12985,19960708,CZCE
12986,20160927,SGE
12987,19971028,SHFE
12988,20171103,CFFEX
12989,20151204,CZCE
12990,20110412,CZCE
12991,20151117,SGE
12992,20150715,CFFEX
12993,19970221,SHFE
12994,20020115,SHFE
12995,20010709,SHFE
12996,20120525,SGE
12997,20160307,CZCE
12998,20020606,DCE
12999,20171017,CZCE
13000,20150423,CFFEX
13001,19930311,SHFE
13002,19920701,SHFE
13003,19951204,DCE
13004,20130620,SGE
13005,20020206,SHFE
13006,20080728,CFFEX
13007,20110221,DCE
13008,19911009,SHFE
13009,20130227,SHFE
13010,19960607,SHFE
13011,20151112,CFFEX
13012,19960924,SHFE
13013,19951121,SHFE
13014,19980713,DCE
13015,20000623,SHFE
13016,20121029,SHFE
13017,20030220,CZCE
13018,20130617,SHFE
13019,20160822,CZCE
13020,19991221,SHFE
13021,20010208,CZCE
13022,20030312,DCE
13023,20151202,CZCE
13024,19970324,DCE
13025,20160112,SGE
13026,19941110,DCE
13027,20090213,CFFEX
13028,20121127,CFFEX
13029,20150409,CFFEX
13030,20120511,CFFEX
13031,20000718,DCE
13032,19991210,CZCE
13033,20170505,CZCE
13034,20160711,CZCE
13035,20030722,SHFE
13036,20081230,CFFEX
13037,20020823,CZCE
13038,19990812,SHFE
13039,19980522,DCE
13040,19931223,CZCE
13041,20121016,SHFE
13042,20150202,DCE
13043,19940630,CZCE
13044,19990104,SHFE
13045,20020916,SHFE
13046,19961211,DCE
13047,20070803,CFFEX
13048,19950904,DCE
13049,20161209,SHFE
13050,19930113,SHFE
13051,19940818,DCE
13052,19940314,SHFE
13053,20130806,CFFEX
13054,19920603,SHFE
13055,20120822,DCE
13056,20020220,CZCE
13057,19971127,CZCE
13058,20030520,SHFE
13059,20110817,SHFE
13060,19980506,DCE
13061,19990915,DCE
13062,20160520,SHFE
13063,19991101,DCE
13064,20151008,DCE
13065,19931201,CZCE
13066,19941205,CZCE
13067,20160108,CFFEX
13068,20120222,DCE
13069,20000606,CZCE
13070,20121107,CZCE
13071,20160718,SHFE
13072,20150428,SGE
13073,20121015,CZCE
13074,20020313,SHFE
13075,19930310,CZCE
13076,20130206,SHFE
13077,20111018,CFFEX
13078,20031110,SHFE
13079,19940119,CZCE
13080,20120305,SGE
13081,20170522,CZCE
13082,19980331,DCE
13083,20171212,DCE
13084,20121106,CFFEX
13085,20120330,DCE
13086,20121012,SGE
13087,20130815,SHFE
13088,20150521,CFFEX
13089,20000725,CZCE
13090,19950525,CZCE
13091,20030210,SHFE
13092,20120215,CZCE
13093,20130124,SGE
13094,20131129,CFFEX
13095,20120621,SGE
13096,20120315,DCE
13097,19980818,SHFE
13098,20130911,CZCE
13099,20110908,SHFE
13100,19970513,CZCE
13101,20120416,SGE
13102,20030813,SHFE
13103,20020611,DCE
13104,20131204,CFFEX
13105,20071227,CFFEX
13106,20160729,CZCE
13107,20121213,CZCE
13108,19980730,CZCE
13109,20001207,SHFE
13110,19960802,SHFE
13111,20130320,SHFE
13112,20010711,CZCE
13113,20030703,CZCE
13114,20071121,CFFEX
13115,20030428,SHFE
13116,19920306,CZCE
13117,20120206,CFFEX
13118,19971124,CZCE
13119,20110318,SGE
13120,20130321,CZCE
13121,20000721,SHFE
13122,20210104,CFFEX
13123,20210105,CFFEX
13124,20210106,CFFEX
13125,20210107,CFFEX
13126,20210108,CFFEX
13127,20210111,CFFEX
13128,20210112,CFFEX
13129,20210113,CFFEX
13130,20210114,CFFEX
13131,20210115,CFFEX
13132,20210118,CFFEX
13133,20210119,CFFEX
13134,20210120,CFFEX
13135,20210121,CFFEX
13136,20210122,CFFEX
13137,20210125,CFFEX
13138,20210126,CFFEX
13139,20210127,CFFEX
13140,20210128,CFFEX
13141,20210129,CFFEX
13142,20210201,CFFEX
13143,20210202,CFFEX
13144,20210203,CFFEX
13145,20210204,CFFEX
13146,20210205,CFFEX
13147,20210208,CFFEX
13148,20210209,CFFEX
13149,20210210,CFFEX
13150,20210218,CFFEX
13151,20210219,CFFEX
13152,20210222,CFFEX
13153,20210223,CFFEX
13154,20210224,CFFEX
13155,20210225,CFFEX
13156,20210226,CFFEX
13157,20210301,CFFEX
13158,20210302,CFFEX
13159,20210303,CFFEX
13160,20210304,CFFEX
13161,20210305,CFFEX
13162,20210308,CFFEX
13163,20210309,CFFEX
13164,20210310,CFFEX
13165,20210311,CFFEX
13166,20210312,CFFEX
13167,20210315,CFFEX
13168,20210316,CFFEX
13169,20210317,CFFEX
13170,20210318,CFFEX
13171,20210319,CFFEX
13172,20210322,CFFEX
13173,20210323,CFFEX
13174,20210324,CFFEX
13175,20210325,CFFEX
13176,20210326,CFFEX
13177,20210329,CFFEX
13178,20210330,CFFEX
13179,20210331,CFFEX
13180,20210401,CFFEX
13181,20210402,CFFEX
13182,20210406,CFFEX
13183,20210407,CFFEX
13184,20210408,CFFEX
13185,20210409,CFFEX
13186,20210412,CFFEX
13187,20210413,CFFEX
13188,20210414,CFFEX
13189,20210415,CFFEX
13190,20210416,CFFEX
13191,20210419,CFFEX
13192,20210420,CFFEX
13193,20210421,CFFEX
13194,20210422,CFFEX
13195,20210423,CFFEX
13196,20210426,CFFEX
13197,20210427,CFFEX
13198,20210428,CFFEX
13199,20210429,CFFEX
13200,20210430,CFFEX
13201,20210506,CFFEX
13202,20210507,CFFEX
13203,20210510,CFFEX
13204,20210511,CFFEX
13205,20210512,CFFEX
13206,20210513,CFFEX
13207,20210514,CFFEX
13208,20210517,CFFEX
13209,20210518,CFFEX
13210,20210519,CFFEX
13211,20210520,CFFEX
13212,20210521,CFFEX
13213,20210524,CFFEX
13214,20210525,CFFEX
13215,20210526,CFFEX
13216,20210527,CFFEX
13217,20210528,CFFEX
13218,20210531,CFFEX
13219,20210601,CFFEX
13220,20210602,CFFEX
13221,20210603,CFFEX
13222,20210604,CFFEX
13223,20210607,CFFEX
13224,20210608,CFFEX
13225,20210609,CFFEX
13226,20210610,CFFEX
13227,20210611,CFFEX
13228,20210615,CFFEX
13229,20210616,CFFEX
13230,20210617,CFFEX
13231,20210618,CFFEX
13232,20210621,CFFEX
13233,20210622,CFFEX
13234,20210623,CFFEX
13235,20210624,CFFEX
13236,20210625,CFFEX
13237,20210628,CFFEX
13238,20210629,CFFEX
13239,20210630,CFFEX
13240,20210701,CFFEX
13241,20210702,CFFEX
13242,20210705,CFFEX
13243,20210706,CFFEX
13244,20210707,CFFEX
13245,20210708,CFFEX
13246,20210709,CFFEX
13247,20210712,CFFEX
13248,20210713,CFFEX
13249,20210714,CFFEX
13250,20210715,CFFEX
13251,20210716,CFFEX
13252,20210719,CFFEX
13253,20210720,CFFEX
13254,20210721,CFFEX
13255,20210722,CFFEX
13256,20210723,CFFEX
13257,20210726,CFFEX
13258,20210727,CFFEX
13259,20210728,CFFEX
13260,20210729,CFFEX
13261,20210730,CFFEX
13262,20210802,CFFEX
13263,20210803,CFFEX
13264,20210804,CFFEX
13265,20210805,CFFEX
13266,20210806,CFFEX
13267,20210809,CFFEX
13268,20210810,CFFEX
13269,20210811,CFFEX
13270,20210812,CFFEX
13271,20210813,CFFEX
13272,20210816,CFFEX
13273,20210817,CFFEX
13274,20210818,CFFEX
13275,20210819,CFFEX
13276,20210820,CFFEX
13277,20210823,CFFEX
13278,20210824,CFFEX
13279,20210825,CFFEX
13280,20210826,CFFEX
13281,20210827,CFFEX
13282,20210830,CFFEX
13283,20210831,CFFEX
13284,20210901,CFFEX
13285,20210902,CFFEX
13286,20210903,CFFEX
13287,20210906,CFFEX
13288,20210907,CFFEX
13289,20210908,CFFEX
13290,20210909,CFFEX
13291,20210910,CFFEX
13292,20210913,CFFEX
13293,20210914,CFFEX
13294,20210915,CFFEX
13295,20210916,CFFEX
13296,20210917,CFFEX
13297,20210922,CFFEX
13298,20210923,CFFEX
13299,20210924,CFFEX
13300,20210927,CFFEX
13301,20210928,CFFEX
13302,20210929,CFFEX
13303,20210930,CFFEX
13304,20211008,CFFEX
13305,20211011,CFFEX
13306,20211012,CFFEX
13307,20211013,CFFEX
13308,20211014,CFFEX
13309,20211015,CFFEX
13310,20211018,CFFEX
13311,20211019,CFFEX
13312,20211020,CFFEX
13313,20211021,CFFEX
13314,20211022,CFFEX
13315,20211025,CFFEX
13316,20211026,CFFEX
13317,20211027,CFFEX
13318,20211028,CFFEX
13319,20211029,CFFEX
13320,20211101,CFFEX
13321,20211102,CFFEX
13322,20211103,CFFEX
13323,20211104,CFFEX
13324,20211105,CFFEX
13325,20211108,CFFEX
13326,20211109,CFFEX
13327,20211110,CFFEX
13328,20211111,CFFEX
13329,20211112,CFFEX
13330,20211115,CFFEX
13331,20211116,CFFEX
13332,20211117,CFFEX
13333,20211118,CFFEX
13334,20211119,CFFEX
13335,20211122,CFFEX
13336,20211123,CFFEX
13337,20211124,CFFEX
13338,20211125,CFFEX
13339,20211126,CFFEX
13340,20211129,CFFEX
13341,20211130,CFFEX
13342,20211201,CFFEX
13343,20211202,CFFEX
13344,20211203,CFFEX
13345,20211206,CFFEX
13346,20211207,CFFEX
13347,20211208,CFFEX
13348,20211209,CFFEX
13349,20211210,CFFEX
13350,20211213,CFFEX
13351,20211214,CFFEX
13352,20211215,CFFEX
13353,20211216,CFFEX
13354,20211217,CFFEX
13355,20211220,CFFEX
13356,20211221,CFFEX
13357,20211222,CFFEX
13358,20211223,CFFEX
13359,20211224,CFFEX
13360,20211227,CFFEX
13361,20211228,CFFEX
13362,20211229,CFFEX
13363,20211230,CFFEX
13364,20211231,CFFEX
13365,19980331,SHFE
13366,20151222,CZCE
13367,20020614,CZCE
13368,20090717,CFFEX
13369,19970919,CZCE
13370,20131231,DCE
13371,19961219,CZCE
13372,19940715,SHFE
13373,20000829,CZCE
13374,20160802,SHFE
13375,20121011,SGE
13376,19920715,CZCE
13377,20160229,SGE
13378,19951115,DCE
13379,20151126,CFFEX
13380,20170717,CFFEX
13381,20121026,CZCE
13382,19961219,SHFE
13383,19930526,DCE
13384,20061019,CFFEX
13385,19931018,SHFE
13386,20110708,CZCE
13387,20110406,CFFEX
13388,19990415,DCE
13389,20000126,CZCE
13390,19980708,SHFE
13391,20020520,CZCE
13392,20110707,SHFE
13393,20160906,DCE
13394,20130710,SHFE
13395,19960322,SHFE
13396,20070427,CFFEX
13397,20160420,CFFEX
13398,20020430,CZCE
13399,19980211,CZCE
13400,20120716,CFFEX
13401,20150806,CZCE
13402,20030811,DCE
13403,20130731,DCE
13404,20030512,CZCE
13405,19951218,SHFE
13406,20000711,CZCE
13407,20010815,CZCE
13408,20170801,DCE
13409,20160115,DCE
13410,20131118,SGE
13411,20161107,DCE
13412,19960318,SHFE
13413,20150604,CFFEX
13414,20010807,CZCE
13415,20070104,CFFEX
13416,20000120,SHFE
13417,19990422,DCE
13418,19911014,CZCE
13419,19981201,CZCE
13420,19940216,SHFE
13421,19960516,SHFE
13422,19950905,SHFE
13423,20111215,SHFE
13424,19970908,DCE
13425,19960408,CZCE
13426,20010112,SHFE
13427,19920618,SHFE
13428,20010216,SHFE
13429,20090921,CFFEX
13430,19971113,CZCE
13431,20161125,CFFEX
13432,20160418,CZCE
13433,20020906,DCE
13434,19970820,CZCE
13435,20110520,DCE
13436,20020226,DCE
13437,19970321,CZCE
13438,19911206,CZCE
13439,20030903,CZCE
13440,20120515,CZCE
13441,20160317,SHFE
13442,19950904,CZCE
13443,20170509,CFFEX
13444,20150317,DCE
13445,19970422,DCE
13446,20170112,SHFE
13447,19970115,DCE
13448,20031218,CZCE
13449,20120919,CZCE
13450,19920710,SHFE
13451,19991013,SHFE
13452,19930218,SHFE
13453,20021226,CZCE
13454,20130411,CFFEX
13455,20111205,CZCE
13456,20130321,CFFEX
13457,20110920,SGE
13458,20000531,CZCE
13459,20000718,CZCE
13460,20171114,CZCE
13461,20150702,CFFEX
13462,20090304,CFFEX
13463,20130528,SGE
13464,19960913,CZCE
13465,20021113,SHFE
13466,19990121,SHFE
13467,20150911,CFFEX
13468,20150915,DCE
13469,20130718,SHFE
13470,19920722,CZCE
13471,19940104,CZCE
13472,20110418,SHFE
13473,19940922,DCE
13474,19961104,CZCE
13475,19970929,SHFE
13476,20111207,CFFEX
13477,20151119,CFFEX
13478,19930319,DCE
13479,20120117,DCE
13480,20110720,SGE
13481,20161201,CFFEX
13482,20150629,SGE
13483,20120730,DCE
13484,20070418,CFFEX
13485,20091214,CFFEX
13486,20121025,SGE
13487,20160302,DCE
13488,20170505,SHFE
13489,19911224,CZCE
13490,20090219,CFFEX
13491,20150409,CZCE
13492,20150319,DCE
13493,20130729,SHFE
13494,20130311,SHFE
13495,19990122,SHFE
13496,19950104,DCE
13497,20151117,SHFE
13498,20170704,CZCE
13499,20091021,CFFEX
13500,20170821,DCE
13501,19970310,SHFE
13502,20030303,DCE
13503,20161014,DCE
13504,20150318,CZCE
13505,19950623,CZCE
13506,19941209,DCE
13507,20110428,DCE
13508,20150901,SGE
13509,19951019,CZCE
13510,20160902,DCE
13511,20160718,CZCE
13512,20130402,SGE
13513,19950529,CZCE
13514,19961226,CZCE
13515,20111228,DCE
13516,20160308,DCE
13517,20030618,SHFE
13518,20111102,SGE
13519,20131218,SHFE
13520,19990302,CZCE
13521,20000303,DCE
13522,19960416,CZCE
13523,20171027,CFFEX
13524,19921112,SHFE
13525,20010201,SHFE
13526,20161117,SGE
13527,20111202,CZCE
13528,19980210,DCE
13529,20130131,SHFE
13530,20110120,SHFE
13531,20110916,DCE
13532,20130628,DCE
13533,20110830,SHFE
13534,20110301,SGE
13535,20150526,CZCE
13536,20130826,SGE
13537,19921229,SHFE
13538,20170425,CFFEX
13539,20111104,CZCE
13540,20160127,CFFEX
13541,19901226,CZCE
13542,20081110,CFFEX
13543,20071011,CFFEX
13544,20001123,DCE
13545,20160921,DCE
13546,20160513,CFFEX
13547,19960214,DCE
13548,20150108,SHFE
13549,20160922,CZCE
13550,19940928,DCE
13551,20111229,CFFEX
13552,20150923,CFFEX
13553,20150217,DCE
13554,19941115,SHFE
13555,20021011,SHFE
13556,20031203,CZCE
13557,20160426,SHFE
13558,20080620,CFFEX
13559,19931229,SHFE
13560,19971007,CZCE
13561,19910422,CZCE
13562,20150511,CZCE
13563,20171106,CZCE
13564,20110805,SHFE
13565,20150204,SHFE
13566,20150902,SGE
13567,20170421,SHFE
13568,20151228,SHFE
13569,20130305,CFFEX
13570,20160908,SHFE
13571,19940411,CZCE
13572,19970327,DCE
13573,20160909,CFFEX
13574,20000615,SHFE
13575,19960819,CZCE
13576,20170328,SHFE
13577,19911031,SHFE
13578,19990902,CZCE
13579,20150608,CFFEX
13580,20010828,DCE
13581,20120808,CFFEX
13582,19910903,SHFE
13583,20170516,CZCE
13584,20111103,CFFEX
13585,20130522,SGE
13586,20170504,CZCE
13587,20151222,CFFEX
13588,20030728,DCE
13589,20000807,DCE
13590,20110126,SGE
13591,20071008,CFFEX
13592,19930406,DCE
13593,20170222,CZCE
13594,20130530,SHFE
13595,20020716,SHFE
13596,20130502,CZCE
13597,19940104,SHFE
13598,20010419,SHFE
13599,20151126,SGE
13600,19961106,SHFE
13601,20081128,CFFEX
13602,20131219,CFFEX
13603,20150525,DCE
13604,19970717,CZCE
13605,19960918,SHFE
13606,20021122,CZCE
13607,19980327,CZCE
13608,19990924,CZCE
13609,20010105,CZCE
13610,20150326,CFFEX
13611,20170329,CZCE
13612,19960821,DCE
13613,20170524,CFFEX
13614,20030410,DCE
13615,19931125,SHFE
13616,20130701,SGE
13617,20000531,DCE
13618,20120109,SGE
13619,20150724,CFFEX
13620,20110302,CZCE
13621,20020723,SHFE
13622,20160523,DCE
13623,20020717,SHFE
13624,20160111,CZCE
13625,20130409,SHFE
13626,20120327,SHFE
13627,19910823,SHFE
13628,20020527,SHFE
13629,19920421,CZCE
13630,20121225,SGE
13631,19970905,SHFE
13632,20150828,CFFEX
13633,19971219,CZCE
13634,20151222,DCE
13635,19971117,CZCE
13636,20161226,SGE
13637,20110225,CFFEX
13638,20120918,DCE
13639,20121224,SGE
13640,19950616,SHFE
13641,20030623,DCE
13642,20130923,CFFEX
13643,19940121,DCE
13644,20150921,SHFE
13645,19980814,CZCE
13646,20001010,SHFE
13647,19980323,CZCE
13648,20011120,CZCE
13649,20150710,DCE
13650,20130509,DCE
13651,19980826,DCE
13652,19970821,SHFE
13653,19980508,SHFE
13654,20161101,DCE
13655,20120207,SHFE
13656,20000224,CZCE
13657,20021225,SHFE
13658,19981204,SHFE
13659,19970605,DCE
13660,19930624,DCE
13661,20151103,SGE
13662,20160121,CFFEX
13663,20120316,CZCE
13664,19911119,CZCE
13665,20130107,CFFEX
13666,20150512,SHFE
13667,19980107,CZCE
13668,20030630,SHFE
13669,20170904,DCE
13670,20160408,CZCE
13671,20000620,SHFE
13672,20031127,CZCE
13673,19961031,DCE
13674,19991209,CZCE
13675,20030730,DCE
13676,20020419,DCE
13677,20160812,SGE
13678,20160204,CFFEX
13679,20160105,SHFE
13680,20150731,SGE
13681,19950905,DCE
13682,20160122,CFFEX
13683,19910207,CZCE
13684,19941227,CZCE
13685,20121126,SHFE
13686,19990729,CZCE
13687,20011109,SHFE
13688,20150203,SHFE
13689,19910114,CZCE
13690,20170605,SHFE
13691,19910417,CZCE
13692,20160719,DCE
13693,19930608,DCE
13694,19990720,CZCE
13695,20120718,CZCE
13696,20120516,SGE
13697,20021224,DCE
13698,19940415,DCE
13699,19960613,SHFE
13700,19981111,DCE
13701,20021031,CZCE
13702,20150629,SHFE
13703,20151215,DCE
13704,20160510,SGE
13705,20120112,CFFEX
13706,20130625,DCE
13707,20120314,DCE
13708,19980424,CZCE
13709,20031127,DCE
13710,20080812,CFFEX
13711,19951201,SHFE
13712,19940620,SHFE
13713,19961031,SHFE
13714,20020125,DCE
13715,20160129,SHFE
13716,20120807,CZCE
13717,20111010,CFFEX
13718,20150506,CFFEX
13719,19940413,DCE
13720,20111117,SGE
13721,20110627,CFFEX
13722,20170627,SHFE
13723,19941230,DCE
13724,20000608,CZCE
13725,20020829,SHFE
13726,20151123,DCE
13727,20160523,CFFEX
13728,19941102,DCE
13729,19940812,CZCE
13730,19980305,SHFE
13731,19920310,SHFE
13732,20150325,CZCE
13733,20131023,DCE
13734,20010830,SHFE
13735,20150316,SGE
13736,20160324,SHFE
13737,20090116,CFFEX
13738,19940601,SHFE
13739,20070622,CFFEX
13740,19940616,SHFE
13741,20001201,SHFE
13742,20160630,SGE
13743,20080409,CFFEX
13744,19980427,SHFE
13745,19940519,SHFE
13746,20030815,SHFE
13747,19980309,DCE
13748,20110520,SGE
13749,20070212,CFFEX
13750,19971022,CZCE
13751,20000526,CZCE
13752,19930716,SHFE
13753,19950220,CZCE
13754,20080701,CFFEX
13755,19961224,DCE
13756,20171129,SHFE
13757,20161103,CZCE
13758,20120724,SHFE
13759,20170126,CFFEX
13760,20030815,DCE
13761,20040102,SHFE
13762,20040105,SHFE
13763,20040106,SHFE
13764,20040107,SHFE
13765,20040108,SHFE
13766,20040109,SHFE
13767,20040112,SHFE
13768,20040113,SHFE
13769,20040114,SHFE
13770,20040115,SHFE
13771,20040116,SHFE
13772,20040129,SHFE
13773,20040130,SHFE
13774,20040202,SHFE
13775,20040203,SHFE
13776,20040204,SHFE
13777,20040205,SHFE
13778,20040206,SHFE
13779,20040209,SHFE
13780,20040210,SHFE
13781,20040211,SHFE
